Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
12907,97,?,81,5th-6th,3,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,56,51,100,Trinadad&Tobago,<=50K
12908,1,?,62,9th,4,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,42,88,63,South,<=50K
12909,60,?,2,Prof-school,4,Married-AF-spouse,Other-service,Not-in-family,Other,Male,25,16,34,Cuba,<=50K
12910,95,Self-emp-inc,51,7th-8th,14,Married-AF-spouse,Priv-house-serv,Husband,Other,Male,17,37,61,Japan,<=50K
12911,26,Private,72,Assoc-acdm,15,Widowed,Sales,Wife,Other,Female,1,36,98,Taiwan,<=50K
12912,35,Private,11,Some-college,12,Married-AF-spouse,Exec-managerial,Unmarried,Other,Male,82,18,15,Iran,<=50K
12913,42,?,28,10th,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,29,99,61,Trinadad&Tobago,>50K
12914,91,Federal-gov,43,HS-grad,6,Married-AF-spouse,Farming-fishing,Husband,Black,Female,70,83,84,Japan,>50K
12915,84,Without-pay,8,5th-6th,16,Divorced,Handlers-cleaners,Unmarried,Black,Male,58,29,84,Iran,<=50K
12916,60,Never-worked,65,9th,1,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Female,2,20,79,Japan,<=50K
12917,19,Self-emp-inc,31,10th,3,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,77,10,76,Mexico,>50K
12918,83,Local-gov,48,7th-8th,8,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,44,62,30,Vietnam,<=50K
12919,9,Never-worked,17,1st-4th,15,Widowed,?,Unmarried,Amer-Indian-Eskimo,Male,54,15,53,El-Salvador,<=50K
12920,69,Private,22,1st-4th,14,Divorced,Adm-clerical,Wife,Other,Female,23,24,1,Peru,>50K
12921,47,Local-gov,56,1st-4th,11,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,10,3,25,Thailand,>50K
12922,62,Local-gov,38,Preschool,6,Married-AF-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Male,93,91,99,Portugal,<=50K
12923,2,Local-gov,68,Bachelors,6,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,21,67,3,Greece,>50K
12924,95,Federal-gov,51,Preschool,15,Married-spouse-absent,Craft-repair,Own-child,White,Male,88,30,69,Trinadad&Tobago,<=50K
12925,11,Self-emp-not-inc,31,Prof-school,14,Separated,?,Husband,White,Female,4,66,55,China,>50K
12926,17,State-gov,47,5th-6th,15,Divorced,?,Unmarried,Black,Female,7,37,7,Ireland,<=50K
12927,68,Without-pay,18,Assoc-voc,3,Divorced,Handlers-cleaners,Not-in-family,Black,Female,53,44,63,England,>50K
12928,79,Local-gov,61,9th,3,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,88,81,24,Hong,>50K
12929,57,Private,100,10th,1,Divorced,Exec-managerial,Wife,Black,Female,15,38,58,Guatemala,>50K
12930,1,?,47,5th-6th,10,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,39,39,63,Peru,>50K
12931,0,Private,43,10th,1,Widowed,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,46,74,57,Thailand,<=50K
12932,3,Federal-gov,37,7th-8th,13,Never-married,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,38,22,61,China,<=50K
12933,56,Never-worked,58,Bachelors,9,Widowed,Sales,Other-relative,White,Female,1,36,10,Laos,<=50K
12934,66,?,100,10th,5,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,45,46,32,Hungary,<=50K
12935,70,State-gov,92,10th,16,Never-married,Craft-repair,Not-in-family,White,Male,17,66,90,Nicaragua,<=50K
12936,64,State-gov,53,Preschool,3,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,36,72,58,Ireland,>50K
12937,66,Self-emp-inc,63,Prof-school,5,Married-AF-spouse,Machine-op-inspct,Unmarried,Other,Female,71,91,69,Dominican-Republic,<=50K
12938,78,Without-pay,37,Prof-school,3,Divorced,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,42,66,78,?,<=50K
12939,34,Local-gov,52,Assoc-acdm,14,Separated,Adm-clerical,Wife,White,Female,1,81,1,Japan,<=50K
12940,95,?,10,Prof-school,14,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,12,91,2,?,<=50K
12941,60,Self-emp-inc,52,Assoc-acdm,14,Widowed,Sales,Wife,Asian-Pac-Islander,Male,97,67,79,Scotland,>50K
12942,30,Without-pay,74,Assoc-acdm,9,Married-AF-spouse,?,Not-in-family,Asian-Pac-Islander,Female,61,91,50,El-Salvador,<=50K
12943,93,Local-gov,58,9th,6,Married-spouse-absent,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,14,79,11,United-States,>50K
12944,17,Self-emp-inc,67,Masters,11,Separated,Exec-managerial,Wife,White,Male,17,65,94,Germany,<=50K
12945,68,Local-gov,18,7th-8th,9,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,78,33,81,South,<=50K
12946,64,?,51,12th,15,Married-AF-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,69,17,56,Greece,>50K
12947,67,Self-emp-inc,88,12th,5,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,82,27,79,Holand-Netherlands,<=50K
12948,55,State-gov,59,Preschool,6,Divorced,Tech-support,Wife,Other,Female,60,20,6,Ireland,<=50K
12949,59,Federal-gov,7,1st-4th,4,Divorced,?,Other-relative,Black,Male,60,72,72,South,<=50K
12950,87,State-gov,77,Bachelors,6,Married-civ-spouse,Prof-specialty,Own-child,Black,Female,50,70,72,Canada,>50K
12951,3,Local-gov,28,Assoc-acdm,12,Married-AF-spouse,Exec-managerial,Wife,Other,Female,95,80,68,Iran,<=50K
12952,6,Self-emp-not-inc,66,12th,2,Married-AF-spouse,Prof-specialty,Not-in-family,White,Female,59,49,62,United-States,>50K
12953,73,Federal-gov,49,10th,5,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,52,11,11,?,>50K
12954,16,Never-worked,46,5th-6th,9,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,78,47,85,Portugal,>50K
12955,19,Without-pay,94,Preschool,15,Never-married,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,51,72,84,Jamaica,>50K
12956,83,Federal-gov,57,Masters,10,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,49,36,58,Puerto-Rico,<=50K
12957,20,Private,48,Bachelors,15,Divorced,Tech-support,Unmarried,Other,Female,40,87,50,Mexico,>50K
12958,65,Private,14,HS-grad,15,Married-spouse-absent,Protective-serv,Own-child,Black,Female,56,11,28,Holand-Netherlands,<=50K
12959,30,Never-worked,9,Bachelors,4,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Male,62,66,41,Scotland,<=50K
12960,52,Self-emp-not-inc,58,Bachelors,6,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,81,53,10,Ireland,<=50K
12961,95,Local-gov,1,12th,1,Married-AF-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,16,84,13,Nicaragua,>50K
12962,39,Local-gov,8,Assoc-voc,10,Widowed,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,61,68,52,Hungary,<=50K
12963,27,Without-pay,38,7th-8th,15,Divorced,Sales,Wife,Other,Male,29,10,1,Mexico,<=50K
12964,32,Private,59,Bachelors,13,Married-spouse-absent,Sales,Unmarried,Other,Female,100,1,79,Guatemala,<=50K
12965,85,Never-worked,54,HS-grad,11,Divorced,Sales,Other-relative,Amer-Indian-Eskimo,Male,6,42,48,Iran,<=50K
12966,36,Federal-gov,29,10th,16,Separated,Protective-serv,Husband,White,Female,26,63,10,Hong,<=50K
12967,1,?,24,Bachelors,6,Separated,?,Wife,Asian-Pac-Islander,Male,5,23,99,Yugoslavia,>50K
12968,3,Never-worked,25,Some-college,12,Divorced,Exec-managerial,Not-in-family,Black,Female,31,52,39,Thailand,<=50K
12969,42,Never-worked,14,11th,12,Never-married,Exec-managerial,Wife,Black,Male,37,34,60,Ireland,>50K
12970,20,?,30,10th,1,Married-AF-spouse,Transport-moving,Other-relative,Black,Male,100,47,62,Trinadad&Tobago,<=50K
12971,85,Federal-gov,37,HS-grad,14,Married-AF-spouse,Transport-moving,Wife,Black,Female,1,48,63,Portugal,<=50K
12972,80,Local-gov,11,Assoc-acdm,16,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Male,75,54,55,Italy,>50K
12973,10,Private,20,Some-college,11,Divorced,Prof-specialty,Not-in-family,White,Male,85,43,14,Ireland,<=50K
12974,64,Federal-gov,45,Preschool,16,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,33,73,35,Portugal,<=50K
12975,93,Without-pay,23,Assoc-voc,15,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,58,29,21,Mexico,>50K
12976,8,Never-worked,67,5th-6th,11,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,10,8,61,Outlying-US(Guam-USVI-etc),<=50K
12977,77,Local-gov,87,10th,14,Divorced,Other-service,Wife,Black,Male,95,61,9,France,>50K
12978,52,Never-worked,62,5th-6th,16,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,93,21,64,Cambodia,>50K
12979,4,Self-emp-not-inc,4,Doctorate,2,Married-civ-spouse,Priv-house-serv,Husband,Other,Male,8,41,58,Italy,>50K
12980,3,Federal-gov,84,12th,2,Divorced,?,Other-relative,Amer-Indian-Eskimo,Male,64,11,44,?,>50K
12981,66,Without-pay,8,Assoc-voc,8,Married-spouse-absent,Craft-repair,Wife,Black,Male,82,44,97,Ireland,>50K
12982,2,Self-emp-not-inc,98,Assoc-voc,16,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Female,1,53,86,Japan,>50K
12983,5,?,13,Some-college,6,Widowed,Exec-managerial,Husband,White,Female,98,51,43,Dominican-Republic,<=50K
12984,50,Self-emp-not-inc,73,1st-4th,16,Widowed,Sales,Own-child,Other,Male,38,11,74,France,<=50K
12985,53,Self-emp-not-inc,31,Prof-school,11,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,77,24,46,Puerto-Rico,<=50K
12986,41,State-gov,48,Assoc-voc,6,Separated,?,Other-relative,Asian-Pac-Islander,Female,46,63,68,Greece,>50K
12987,9,?,35,Masters,15,Separated,Tech-support,Husband,Asian-Pac-Islander,Female,89,76,67,Portugal,<=50K
12988,10,Without-pay,61,11th,5,Divorced,Exec-managerial,Own-child,White,Male,77,21,1,Hungary,>50K
12989,67,Federal-gov,12,9th,2,Separated,Prof-specialty,Other-relative,Black,Female,83,71,95,China,<=50K
12990,27,Self-emp-inc,97,Doctorate,7,Widowed,Handlers-cleaners,Not-in-family,White,Female,58,92,7,Columbia,<=50K
12991,91,Self-emp-not-inc,65,Preschool,2,Married-civ-spouse,Transport-moving,Own-child,Black,Female,92,6,16,Canada,<=50K
12992,23,Private,94,Assoc-acdm,7,Divorced,Adm-clerical,Husband,White,Female,89,97,42,Iran,>50K
12993,33,Without-pay,52,HS-grad,13,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,28,22,77,Jamaica,<=50K
12994,84,Private,0,9th,9,Divorced,Tech-support,Unmarried,Other,Female,68,45,88,Poland,>50K
12995,7,Private,20,Masters,11,Married-civ-spouse,Tech-support,Wife,White,Male,19,51,84,Greece,>50K
12996,90,Self-emp-inc,87,Bachelors,12,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,33,73,38,Puerto-Rico,<=50K
12997,86,Local-gov,80,Bachelors,4,Married-AF-spouse,Tech-support,Wife,White,Female,80,4,36,Dominican-Republic,>50K
12998,7,Local-gov,85,Assoc-acdm,7,Never-married,Sales,Other-relative,White,Female,18,46,5,Mexico,<=50K
12999,98,Self-emp-inc,1,11th,3,Married-AF-spouse,Craft-repair,Not-in-family,White,Male,22,1,21,Canada,<=50K
13000,46,Self-emp-not-inc,96,Doctorate,1,Separated,Transport-moving,Unmarried,Other,Female,58,50,82,Taiwan,<=50K
13001,12,Self-emp-not-inc,1,Bachelors,12,Separated,Craft-repair,Husband,White,Male,23,14,97,Cambodia,<=50K
13002,19,Never-worked,84,Masters,11,Never-married,Sales,Own-child,Black,Female,16,15,56,Taiwan,>50K
13003,83,Never-worked,63,Assoc-voc,3,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,22,54,10,Poland,>50K
13004,22,Self-emp-not-inc,29,11th,1,Never-married,Machine-op-inspct,Husband,Other,Female,46,54,32,Yugoslavia,>50K
13005,66,Self-emp-not-inc,19,10th,14,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,95,8,18,Italy,<=50K
13006,78,Never-worked,43,Assoc-voc,5,Married-AF-spouse,?,Own-child,Other,Male,28,32,7,Dominican-Republic,<=50K
13007,68,?,19,5th-6th,13,Divorced,Adm-clerical,Other-relative,Other,Male,76,90,56,Jamaica,>50K
13008,78,State-gov,68,12th,2,Married-AF-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,94,8,4,Haiti,>50K
13009,94,State-gov,54,Some-college,10,Married-AF-spouse,Sales,Other-relative,White,Female,73,58,60,Nicaragua,<=50K
13010,94,?,45,Masters,12,Married-spouse-absent,Sales,Husband,Black,Male,25,34,25,Puerto-Rico,>50K
13011,21,?,92,Prof-school,10,Married-spouse-absent,Craft-repair,Unmarried,Other,Female,28,18,19,France,>50K
13012,80,Never-worked,36,Preschool,2,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,55,1,72,India,<=50K
13013,18,Without-pay,73,12th,14,Divorced,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,95,97,63,Ecuador,>50K
13014,96,Local-gov,1,Masters,16,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,45,43,83,Philippines,>50K
13015,81,Private,64,Assoc-voc,13,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,54,86,34,Laos,>50K
13016,74,?,58,Assoc-voc,14,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,9,14,93,Italy,>50K
13017,9,Self-emp-inc,44,5th-6th,2,Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,51,57,74,Haiti,<=50K
13018,58,?,77,5th-6th,14,Separated,?,Own-child,White,Male,68,45,95,Trinadad&Tobago,>50K
13019,94,Self-emp-inc,51,1st-4th,3,Widowed,Armed-Forces,Not-in-family,Black,Female,71,54,57,Columbia,<=50K
13020,4,Self-emp-inc,25,Prof-school,6,Never-married,?,Wife,White,Female,83,35,36,Puerto-Rico,>50K
13021,44,Private,45,9th,7,Married-spouse-absent,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,93,63,60,Portugal,>50K
13022,33,?,23,9th,9,Married-civ-spouse,Craft-repair,Other-relative,Other,Female,5,14,51,Columbia,<=50K
13023,97,?,25,Assoc-voc,1,Widowed,Adm-clerical,Unmarried,White,Male,13,38,24,Germany,>50K
13024,15,Never-worked,88,12th,12,Separated,Transport-moving,Wife,Black,Male,97,16,60,Dominican-Republic,>50K
13025,66,Without-pay,99,7th-8th,1,Separated,Craft-repair,Husband,White,Male,89,72,96,Canada,<=50K
13026,61,?,61,5th-6th,8,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,57,54,77,El-Salvador,>50K
13027,40,Self-emp-inc,52,Doctorate,12,Never-married,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,55,36,45,Outlying-US(Guam-USVI-etc),<=50K
13028,16,Self-emp-not-inc,93,Preschool,13,Married-AF-spouse,Transport-moving,Not-in-family,Black,Male,74,82,28,Germany,>50K
13029,77,Without-pay,96,Assoc-acdm,7,Married-AF-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,15,4,66,Ireland,>50K
13030,21,Never-worked,28,7th-8th,13,Married-civ-spouse,Other-service,Other-relative,White,Female,7,89,10,Peru,>50K
13031,75,Never-worked,94,7th-8th,5,Separated,Sales,Own-child,Other,Male,15,90,56,Poland,>50K
13032,81,Self-emp-inc,95,7th-8th,12,Married-AF-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,30,25,58,Canada,>50K
13033,57,?,28,11th,6,Married-civ-spouse,Armed-Forces,Husband,White,Female,92,36,1,El-Salvador,>50K
13034,37,Never-worked,75,12th,5,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,51,67,72,Trinadad&Tobago,<=50K
13035,74,Self-emp-not-inc,76,1st-4th,4,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,98,14,22,Canada,<=50K
13036,2,State-gov,24,7th-8th,14,Never-married,Tech-support,Husband,Asian-Pac-Islander,Male,94,22,53,Ecuador,<=50K
13037,87,Private,34,9th,8,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,59,19,67,Puerto-Rico,>50K
13038,70,Private,89,5th-6th,5,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,64,92,69,Iran,<=50K
13039,20,Private,97,Bachelors,6,Married-spouse-absent,Adm-clerical,Unmarried,Black,Male,80,26,32,Vietnam,<=50K
13040,20,Self-emp-inc,85,5th-6th,10,Divorced,Sales,Not-in-family,Black,Male,11,0,99,Poland,<=50K
13041,61,?,65,Assoc-acdm,2,Married-spouse-absent,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,78,45,45,Cuba,<=50K
13042,5,Self-emp-inc,33,Prof-school,2,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,16,51,17,Taiwan,<=50K
13043,49,Private,18,Doctorate,13,Married-AF-spouse,Craft-repair,Own-child,Black,Female,3,59,69,Haiti,<=50K
13044,69,Without-pay,73,Assoc-voc,3,Widowed,?,Own-child,White,Female,53,82,47,Cuba,<=50K
13045,80,State-gov,49,Assoc-acdm,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,65,43,13,Laos,<=50K
13046,76,Self-emp-inc,93,Masters,9,Never-married,Other-service,Own-child,White,Male,95,38,96,Greece,<=50K
13047,22,Self-emp-inc,25,HS-grad,11,Married-AF-spouse,Armed-Forces,Own-child,Black,Male,50,78,20,Poland,<=50K
13048,50,Without-pay,33,Masters,1,Separated,Protective-serv,Other-relative,White,Male,25,25,26,Greece,>50K
13049,79,Local-gov,19,11th,14,Never-married,Handlers-cleaners,Not-in-family,Black,Male,1,88,32,Iran,<=50K
13050,39,Never-worked,26,Some-college,2,Married-AF-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Female,77,51,24,India,<=50K
13051,68,?,16,Masters,7,Separated,Sales,Not-in-family,Other,Female,41,47,44,Hungary,>50K
13052,39,Without-pay,64,11th,14,Separated,Transport-moving,Other-relative,Black,Male,12,67,80,Taiwan,>50K
13053,17,Never-worked,60,11th,11,Widowed,Other-service,Husband,Amer-Indian-Eskimo,Male,43,10,56,United-States,<=50K
13054,48,State-gov,86,Assoc-voc,7,Never-married,Armed-Forces,Wife,Black,Female,27,74,46,Jamaica,<=50K
13055,95,Self-emp-inc,71,10th,10,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,10,66,97,Hungary,<=50K
13056,26,?,39,5th-6th,5,Separated,Prof-specialty,Husband,Black,Male,48,87,49,Portugal,>50K
13057,29,Private,50,Bachelors,14,Never-married,Tech-support,Other-relative,Other,Female,15,86,12,Portugal,<=50K
13058,11,?,30,10th,9,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,65,100,56,South,>50K
13059,65,Local-gov,40,1st-4th,13,Married-civ-spouse,?,Own-child,White,Male,24,27,25,Scotland,>50K
13060,29,Private,56,Prof-school,4,Married-spouse-absent,Tech-support,Wife,Amer-Indian-Eskimo,Female,10,56,41,Hungary,<=50K
13061,46,Self-emp-not-inc,6,Bachelors,3,Divorced,Craft-repair,Own-child,Black,Female,3,24,79,Portugal,<=50K
13062,48,Private,11,HS-grad,4,Divorced,Prof-specialty,Not-in-family,White,Male,53,80,98,Haiti,>50K
13063,51,Self-emp-inc,40,12th,8,Married-civ-spouse,Farming-fishing,Other-relative,Other,Female,38,11,96,Guatemala,<=50K
13064,3,?,29,11th,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,64,97,United-States,>50K
13065,81,State-gov,83,Prof-school,8,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,18,42,6,Holand-Netherlands,>50K
13066,62,?,55,Masters,3,Married-civ-spouse,Protective-serv,Unmarried,Black,Male,47,94,97,Taiwan,>50K
13067,81,State-gov,22,Preschool,12,Never-married,Priv-house-serv,Husband,Black,Female,47,19,41,Cambodia,<=50K
13068,4,?,35,Doctorate,10,Married-AF-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,82,25,48,Cuba,<=50K
13069,82,Private,0,HS-grad,11,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Female,46,47,73,Iran,<=50K
13070,81,Without-pay,86,1st-4th,16,Widowed,Priv-house-serv,Other-relative,Other,Male,98,61,98,Poland,>50K
13071,98,Federal-gov,75,Some-college,5,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,26,89,3,Greece,<=50K
13072,67,Without-pay,44,12th,9,Married-spouse-absent,Sales,Not-in-family,Other,Male,55,90,48,Thailand,<=50K
13073,29,Self-emp-inc,81,1st-4th,2,Separated,Other-service,Other-relative,White,Female,92,30,90,India,>50K
13074,49,Local-gov,13,Some-college,7,Never-married,Machine-op-inspct,Own-child,Black,Female,31,15,74,Dominican-Republic,<=50K
13075,19,Local-gov,60,5th-6th,8,Married-civ-spouse,?,Other-relative,Other,Female,4,41,10,South,>50K
13076,46,State-gov,15,5th-6th,1,Separated,Adm-clerical,Husband,Black,Male,48,72,18,Guatemala,>50K
13077,82,Never-worked,66,Assoc-voc,4,Widowed,Priv-house-serv,Other-relative,Black,Male,1,92,92,Outlying-US(Guam-USVI-etc),>50K
13078,39,?,11,1st-4th,1,Married-AF-spouse,Other-service,Own-child,White,Male,59,59,10,Dominican-Republic,>50K
13079,74,Self-emp-inc,2,Prof-school,6,Married-spouse-absent,?,Not-in-family,Amer-Indian-Eskimo,Female,66,82,75,Thailand,>50K
13080,93,Local-gov,91,11th,16,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,38,68,Ecuador,>50K
13081,72,Self-emp-inc,48,1st-4th,5,Married-civ-spouse,Sales,Other-relative,White,Male,96,21,48,India,>50K
13082,40,Federal-gov,99,HS-grad,6,Married-civ-spouse,?,Other-relative,Amer-Indian-Eskimo,Female,27,74,27,Hungary,<=50K
13083,88,?,98,Doctorate,15,Divorced,Sales,Unmarried,White,Female,68,24,36,Canada,<=50K
13084,98,?,87,10th,8,Married-civ-spouse,Craft-repair,Wife,White,Female,59,61,57,Hungary,<=50K
13085,59,State-gov,13,Assoc-voc,1,Never-married,Handlers-cleaners,Not-in-family,White,Female,10,30,93,Poland,>50K
13086,85,Never-worked,35,Doctorate,5,Widowed,Transport-moving,Husband,Amer-Indian-Eskimo,Female,15,13,17,Peru,<=50K
13087,5,Private,48,Doctorate,14,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,59,21,59,France,<=50K
13088,68,Self-emp-not-inc,88,10th,9,Married-civ-spouse,?,Unmarried,Amer-Indian-Eskimo,Male,5,21,6,Puerto-Rico,>50K
13089,36,Self-emp-not-inc,38,10th,1,Married-civ-spouse,Prof-specialty,Own-child,White,Female,53,49,72,Puerto-Rico,<=50K
13090,39,?,54,11th,5,Widowed,Farming-fishing,Not-in-family,Black,Male,28,76,7,Canada,<=50K
13091,85,Without-pay,64,12th,16,Widowed,Exec-managerial,Husband,White,Male,87,24,79,Japan,<=50K
13092,36,Never-worked,51,12th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,61,75,34,South,<=50K
13093,46,Private,9,11th,5,Married-civ-spouse,Sales,Other-relative,White,Male,75,56,2,?,<=50K
13094,76,Without-pay,20,12th,1,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,15,82,73,Columbia,<=50K
13095,77,Self-emp-inc,17,1st-4th,15,Married-AF-spouse,Armed-Forces,Not-in-family,Black,Male,29,79,24,Canada,>50K
13096,67,Self-emp-inc,91,Prof-school,14,Separated,Farming-fishing,Not-in-family,Other,Female,11,60,36,United-States,>50K
13097,45,State-gov,81,7th-8th,7,Married-spouse-absent,Armed-Forces,Unmarried,Other,Female,57,75,82,China,>50K
13098,40,Self-emp-not-inc,89,HS-grad,11,Widowed,Transport-moving,Other-relative,Other,Female,43,66,22,El-Salvador,>50K
