Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
21218,87,Federal-gov,45,Preschool,2,Widowed,Priv-house-serv,Other-relative,White,Male,29,39,62,France,qqrab21218
21219,47,State-gov,76,Masters,1,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,97,64,78,Thailand,visfm21219
21220,82,Self-emp-inc,94,Assoc-voc,11,Widowed,Prof-specialty,Own-child,Other,Female,75,9,91,Greece,khgnp21220
21221,5,Private,26,10th,5,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Male,76,89,63,Taiwan,fzvzu21221
21222,53,Private,100,Prof-school,5,Married-AF-spouse,Tech-support,Wife,Black,Male,2,91,42,Thailand,bzzev21222
21223,66,Without-pay,18,HS-grad,7,Separated,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,33,50,39,Hungary,mvbsm21223
21224,52,Without-pay,73,Assoc-voc,11,Widowed,Protective-serv,Wife,Amer-Indian-Eskimo,Female,32,94,25,China,azrwb21224
21225,21,Self-emp-inc,62,1st-4th,5,Married-spouse-absent,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,69,53,13,France,cwdsr21225
21226,100,Without-pay,6,Assoc-voc,12,Married-AF-spouse,Farming-fishing,Unmarried,White,Male,69,2,100,Yugoslavia,nfqpd21226
21227,91,State-gov,50,Masters,9,Separated,Machine-op-inspct,Other-relative,Other,Male,85,84,78,Peru,jathg21227
21228,75,Local-gov,40,Masters,6,Married-civ-spouse,Priv-house-serv,Husband,White,Male,92,31,81,Honduras,bxxfc21228
21229,76,State-gov,7,9th,3,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,63,75,20,Greece,ypdvc21229
21230,62,?,21,Some-college,15,Married-civ-spouse,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,29,44,35,China,brmqp21230
21231,46,?,89,11th,16,Married-civ-spouse,Adm-clerical,Husband,Black,Female,45,53,69,Japan,tjjud21231
21232,13,Local-gov,98,Prof-school,9,Widowed,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,71,22,21,Columbia,ndfuq21232
21233,26,Federal-gov,14,Some-college,15,Never-married,Protective-serv,Husband,Other,Female,20,45,74,Germany,gaute21233
21234,43,Local-gov,99,10th,5,Divorced,Transport-moving,Other-relative,Other,Female,55,73,69,Holand-Netherlands,qyttg21234
21235,97,State-gov,45,Preschool,2,Married-civ-spouse,Sales,Husband,Other,Female,28,23,2,El-Salvador,tooxm21235
21236,41,Local-gov,60,10th,10,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Female,68,22,54,Cuba,mslwo21236
21237,12,Local-gov,98,Prof-school,4,Never-married,Other-service,Wife,Black,Female,60,52,91,Japan,aezxu21237
21238,38,Private,84,12th,12,Married-AF-spouse,Other-service,Unmarried,Other,Male,24,94,78,India,qsaxw21238
21239,18,Self-emp-not-inc,64,Bachelors,13,Married-civ-spouse,Other-service,Husband,Other,Female,99,97,39,Cuba,eccqk21239
21240,41,Self-emp-inc,45,Assoc-acdm,14,Separated,Protective-serv,Other-relative,Asian-Pac-Islander,Male,10,92,90,?,laiuq21240
21241,27,?,17,Assoc-voc,13,Married-AF-spouse,Armed-Forces,Other-relative,Other,Male,46,39,43,El-Salvador,joyoc21241
21242,5,Never-worked,12,HS-grad,15,Widowed,Machine-op-inspct,Own-child,White,Male,5,29,94,Yugoslavia,hinci21242
21243,60,Self-emp-inc,37,Some-college,10,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,62,35,71,Philippines,cvqgp21243
21244,10,State-gov,67,Doctorate,13,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Female,27,46,27,Vietnam,qfcri21244
21245,95,Local-gov,12,Bachelors,12,Separated,Handlers-cleaners,Wife,Other,Male,5,21,59,India,xgrxo21245
21246,65,Self-emp-not-inc,52,Preschool,15,Separated,Sales,Other-relative,Black,Female,9,20,36,Portugal,cwvdv21246
21247,26,Without-pay,28,Prof-school,15,Never-married,Other-service,Not-in-family,Other,Male,46,15,19,Laos,uyudb21247
21248,21,Self-emp-inc,29,10th,15,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,38,32,80,Canada,isxho21248
21249,23,Self-emp-not-inc,12,7th-8th,5,Married-AF-spouse,Tech-support,Own-child,White,Female,34,73,26,Portugal,aonqn21249
21250,53,Without-pay,53,Bachelors,12,Married-AF-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,5,37,79,Peru,klcir21250
21251,85,Private,79,Masters,7,Separated,?,Own-child,Other,Male,35,49,81,Philippines,tmsss21251
21252,79,Self-emp-not-inc,3,10th,9,Never-married,?,Wife,Asian-Pac-Islander,Female,32,4,6,Canada,obdgx21252
21253,48,State-gov,20,HS-grad,7,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Male,37,15,28,Taiwan,jspli21253
21254,36,Federal-gov,51,Prof-school,11,Married-AF-spouse,Exec-managerial,Other-relative,White,Male,73,69,76,Honduras,xpfry21254
21255,1,Local-gov,91,9th,11,Never-married,Craft-repair,Wife,Other,Female,14,78,61,Dominican-Republic,seqkg21255
21256,55,Private,70,Assoc-voc,16,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,85,11,67,Ireland,zwsnv21256
21257,86,Self-emp-not-inc,39,Some-college,3,Married-spouse-absent,?,Unmarried,Black,Male,7,98,37,Germany,gekiw21257
21258,71,State-gov,43,12th,9,Widowed,Transport-moving,Wife,White,Male,64,13,5,South,cxxji21258
21259,61,Never-worked,66,Preschool,7,Widowed,Tech-support,Unmarried,Other,Female,10,91,50,Trinadad&Tobago,ejmra21259
21260,46,State-gov,38,5th-6th,9,Divorced,Farming-fishing,Other-relative,White,Male,72,10,21,El-Salvador,urttj21260
21261,73,Without-pay,62,Masters,5,Separated,Armed-Forces,Not-in-family,Black,Male,13,91,27,Jamaica,uoced21261
21262,72,Federal-gov,61,Prof-school,9,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,49,84,50,Italy,pzzvl21262
21263,12,Federal-gov,39,Some-college,14,Married-spouse-absent,Machine-op-inspct,Own-child,Black,Female,88,45,9,Dominican-Republic,qpxld21263
21264,60,Private,67,Masters,5,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,66,74,3,Canada,ctsfw21264
21265,91,Private,93,11th,1,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,22,69,49,Hungary,lriyl21265
21266,3,Private,7,HS-grad,13,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,81,81,55,Portugal,xynlj21266
21267,21,Private,66,Masters,12,Married-spouse-absent,Protective-serv,Own-child,Asian-Pac-Islander,Female,39,2,14,Honduras,ydvja21267
21268,77,Private,22,HS-grad,7,Widowed,Protective-serv,Wife,Other,Male,61,13,16,Puerto-Rico,csaef21268
21269,53,Self-emp-inc,64,Assoc-acdm,7,Married-spouse-absent,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,39,1,73,El-Salvador,sfvom21269
21270,38,Private,57,Prof-school,6,Separated,Armed-Forces,Wife,Other,Male,49,41,86,Poland,ttfgc21270
21271,100,Local-gov,47,Assoc-voc,4,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,86,10,56,Ireland,ftdoz21271
21272,58,Without-pay,2,Preschool,3,Never-married,Priv-house-serv,Husband,Black,Male,4,57,69,Japan,uyamg21272
21273,52,Federal-gov,16,HS-grad,1,Separated,Transport-moving,Wife,Other,Male,16,55,41,Yugoslavia,ukoyq21273
21274,99,Private,36,12th,12,Married-spouse-absent,Tech-support,Husband,Asian-Pac-Islander,Male,55,44,77,Columbia,ugosi21274
21275,65,Federal-gov,78,Preschool,15,Married-AF-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,63,9,91,United-States,evdpn21275
21276,52,Federal-gov,87,HS-grad,10,Divorced,Machine-op-inspct,Own-child,Other,Female,86,66,74,United-States,axmlv21276
21277,80,Local-gov,23,Masters,15,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,97,66,1,Cambodia,xxmym21277
21278,74,Never-worked,15,10th,9,Separated,Exec-managerial,Wife,White,Female,90,60,13,Ecuador,gzhzx21278
21279,13,Self-emp-not-inc,57,Prof-school,3,Married-AF-spouse,Other-service,Own-child,Black,Female,49,10,6,Ecuador,dnaxx21279
21280,8,Without-pay,44,11th,3,Never-married,Other-service,Not-in-family,White,Female,91,42,21,Outlying-US(Guam-USVI-etc),udlte21280
21281,69,Local-gov,41,Prof-school,4,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,62,46,12,United-States,jwuig21281
21282,54,Never-worked,9,1st-4th,6,Divorced,Farming-fishing,Unmarried,Black,Female,43,95,44,France,qonbb21282
21283,83,Local-gov,26,10th,3,Never-married,Craft-repair,Other-relative,White,Male,23,97,33,Honduras,vuxih21283
21284,50,Never-worked,1,11th,12,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,65,30,92,Iran,dlcha21284
21285,34,State-gov,31,Prof-school,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,94,72,17,Ecuador,vscqo21285
21286,95,State-gov,65,10th,1,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,15,19,28,Yugoslavia,djvze21286
21287,38,Federal-gov,83,12th,11,Separated,?,Not-in-family,Asian-Pac-Islander,Male,80,10,56,Trinadad&Tobago,ynbru21287
21288,82,Never-worked,22,Assoc-acdm,16,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,48,1,79,Canada,ngtks21288
21289,70,Local-gov,50,Some-college,10,Married-spouse-absent,Protective-serv,Wife,Black,Female,84,84,66,Peru,xlcrt21289
21290,14,?,82,12th,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,73,70,44,England,amqio21290
21291,31,Self-emp-not-inc,58,Bachelors,12,Divorced,Other-service,Husband,White,Male,93,48,42,Nicaragua,fecmj21291
21292,44,Private,69,Assoc-voc,9,Married-AF-spouse,Prof-specialty,Own-child,Other,Female,55,80,65,Peru,fvrjh21292
21293,32,Federal-gov,62,Doctorate,8,Married-civ-spouse,Tech-support,Unmarried,Other,Male,65,10,25,England,twlms21293
21294,31,?,90,Prof-school,13,Married-AF-spouse,Sales,Other-relative,White,Female,62,17,32,France,mrydb21294
21295,81,Self-emp-not-inc,18,12th,2,Separated,Priv-house-serv,Other-relative,White,Male,34,61,25,South,fqeuu21295
21296,64,?,70,HS-grad,1,Separated,Tech-support,Other-relative,Asian-Pac-Islander,Male,73,51,76,Greece,josfh21296
21297,20,Never-worked,23,5th-6th,14,Married-spouse-absent,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,31,30,83,Scotland,aplgu21297
21298,10,Without-pay,24,7th-8th,13,Never-married,?,Own-child,Asian-Pac-Islander,Male,97,17,91,Portugal,osfnw21298
21299,82,Without-pay,64,Preschool,9,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,51,46,25,Canada,yfvfa21299
21300,35,?,68,Assoc-acdm,8,Widowed,Exec-managerial,Unmarried,White,Male,12,51,89,Guatemala,khbgx21300
21301,95,Self-emp-inc,87,Masters,7,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,15,51,48,Ecuador,aetub21301
21302,54,Without-pay,54,9th,3,Married-AF-spouse,Adm-clerical,Unmarried,Other,Male,14,71,77,Dominican-Republic,qhadt21302
21303,29,Federal-gov,94,5th-6th,7,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,63,67,3,Yugoslavia,bwnnq21303
21304,96,Self-emp-not-inc,86,Preschool,16,Married-AF-spouse,Farming-fishing,Not-in-family,Black,Male,91,68,87,Ireland,meanm21304
21305,44,Local-gov,56,Masters,1,Married-spouse-absent,?,Own-child,White,Male,83,90,11,China,hkulz21305
21306,14,?,65,9th,1,Married-spouse-absent,Transport-moving,Unmarried,Asian-Pac-Islander,Female,89,31,56,Hong,zfghc21306
21307,80,State-gov,62,1st-4th,11,Married-AF-spouse,Other-service,Not-in-family,Other,Female,78,98,71,Germany,blwpg21307
21308,32,Local-gov,75,Assoc-voc,12,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,67,80,39,Mexico,wwtjr21308
21309,92,Self-emp-inc,16,Assoc-acdm,6,Married-spouse-absent,?,Not-in-family,Black,Female,61,0,61,Trinadad&Tobago,hyrfx21309
21310,54,Self-emp-inc,94,Doctorate,15,Widowed,Sales,Wife,Black,Male,40,6,99,Guatemala,hgqtq21310
21311,78,Never-worked,15,HS-grad,3,Married-spouse-absent,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,4,55,83,Peru,dlihq21311
21312,39,Never-worked,2,9th,12,Divorced,Protective-serv,Own-child,Other,Female,6,67,8,Mexico,alkhs21312
21313,51,?,77,Prof-school,7,Married-spouse-absent,Armed-Forces,Wife,Asian-Pac-Islander,Male,72,63,14,Laos,ropum21313
21314,57,Federal-gov,90,Bachelors,15,Married-spouse-absent,Armed-Forces,Unmarried,White,Female,67,72,19,Haiti,lngla21314
21315,24,Private,57,Some-college,4,Divorced,Handlers-cleaners,Own-child,Other,Male,20,50,98,Laos,lfwvr21315
21316,16,State-gov,17,9th,6,Divorced,Protective-serv,Husband,Black,Male,66,80,26,Cuba,vmqwt21316
21317,21,Self-emp-not-inc,38,Masters,11,Married-civ-spouse,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,54,87,38,Portugal,tsmzs21317
21318,11,State-gov,53,5th-6th,14,Divorced,Sales,Wife,Other,Female,81,21,74,Honduras,bujke21318
21319,37,Without-pay,88,Bachelors,12,Married-spouse-absent,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,34,2,60,Ecuador,dwqwp21319
21320,34,Never-worked,65,Masters,4,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,92,31,12,Guatemala,mbjix21320
21321,33,Self-emp-inc,88,Doctorate,5,Separated,Priv-house-serv,Not-in-family,Black,Male,27,34,48,India,xhtzn21321
21322,22,Self-emp-inc,59,11th,12,Separated,Machine-op-inspct,Husband,Other,Female,3,59,90,Cambodia,ilzgk21322
21323,16,Self-emp-inc,28,HS-grad,8,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Male,31,37,82,Iran,ythlr21323
21324,36,Federal-gov,3,Some-college,15,Widowed,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,80,69,93,England,bmcnf21324
21325,64,?,87,HS-grad,10,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,24,24,28,Outlying-US(Guam-USVI-etc),mpozo21325
21326,26,?,5,Prof-school,7,Married-AF-spouse,Handlers-cleaners,Other-relative,Black,Male,43,55,49,Thailand,dnqyz21326
21327,77,Self-emp-not-inc,58,Preschool,7,Separated,Craft-repair,Own-child,Black,Male,29,66,69,Thailand,mkhln21327
21328,89,?,86,Assoc-voc,15,Separated,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,1,25,66,South,bqhcv21328
21329,78,?,97,Prof-school,15,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,29,88,62,Ireland,lyxwt21329
21330,31,Never-worked,18,Preschool,13,Married-civ-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,65,43,39,Iran,gvjgl21330
21331,32,Never-worked,48,7th-8th,3,Never-married,Other-service,Wife,Black,Female,59,91,10,Hungary,franh21331
21332,25,Federal-gov,1,Preschool,3,Separated,Protective-serv,Own-child,Black,Male,39,11,24,?,pbzwb21332
21333,7,Local-gov,99,Assoc-voc,8,Separated,Exec-managerial,Husband,Black,Male,15,30,90,Philippines,znmjb21333
21334,63,Private,59,Doctorate,6,Divorced,Other-service,Not-in-family,Other,Male,95,3,16,?,pipyc21334
21335,76,Without-pay,92,7th-8th,1,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,44,68,36,Dominican-Republic,tyngr21335
21336,16,Self-emp-inc,31,5th-6th,3,Divorced,Tech-support,Other-relative,Black,Male,34,6,87,Portugal,qclvl21336
21337,40,Self-emp-inc,28,Some-college,1,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,2,48,56,England,dgkfx21337
21338,5,Never-worked,23,9th,10,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,57,87,25,Hong,xpeqp21338
21339,41,Never-worked,25,9th,14,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Female,69,90,27,United-States,midnv21339
21340,45,Local-gov,12,7th-8th,10,Separated,Exec-managerial,Husband,White,Male,96,11,22,Scotland,dttwd21340
21341,85,Self-emp-not-inc,0,7th-8th,14,Divorced,?,Own-child,Other,Male,25,19,28,Italy,lkkoz21341
21342,26,Federal-gov,64,Assoc-voc,2,Separated,Transport-moving,Unmarried,White,Male,92,96,19,Nicaragua,pxqhy21342
21343,73,Federal-gov,79,Assoc-voc,3,Separated,Farming-fishing,Unmarried,Other,Female,89,60,53,Canada,pgkyk21343
21344,54,Federal-gov,75,Assoc-voc,11,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Male,63,45,48,Mexico,cwefs21344
21345,72,Self-emp-not-inc,49,10th,9,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,18,97,78,Columbia,ymmog21345
21346,69,Self-emp-not-inc,98,HS-grad,3,Widowed,Protective-serv,Unmarried,Other,Male,9,44,74,Canada,tzbgp21346
21347,92,Self-emp-not-inc,78,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,Other,Female,9,32,91,Guatemala,wbvrb21347
21348,18,Self-emp-not-inc,62,HS-grad,2,Never-married,Craft-repair,Own-child,Black,Female,44,42,25,Outlying-US(Guam-USVI-etc),higha21348
21349,28,Self-emp-not-inc,22,Bachelors,2,Married-spouse-absent,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,40,40,29,Hungary,rdbxv21349
21350,36,Private,17,Preschool,8,Separated,Other-service,Own-child,Amer-Indian-Eskimo,Male,47,8,77,Scotland,ypfne21350
21351,43,Self-emp-not-inc,10,Assoc-acdm,3,Divorced,Transport-moving,Not-in-family,Other,Male,58,99,17,United-States,bsxhe21351
21352,90,Local-gov,87,7th-8th,7,Never-married,Craft-repair,Husband,Black,Male,77,82,57,Japan,ngxal21352
21353,4,Local-gov,96,Masters,2,Divorced,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,95,39,69,United-States,hhfad21353
21354,68,Self-emp-inc,4,Assoc-voc,5,Never-married,Protective-serv,Not-in-family,Other,Male,40,27,5,Mexico,vnsoj21354
21355,71,Self-emp-inc,59,12th,6,Never-married,Tech-support,Unmarried,White,Female,68,61,81,Cambodia,hhzhb21355
21356,56,?,31,Some-college,16,Divorced,Transport-moving,Husband,Black,Female,17,55,38,England,bmqpr21356
21357,66,Without-pay,45,Some-college,13,Never-married,?,Other-relative,Other,Male,43,88,16,Taiwan,buzey21357
21358,10,Self-emp-inc,59,12th,7,Separated,Transport-moving,Own-child,Black,Male,93,7,2,Trinadad&Tobago,vynel21358
21359,93,State-gov,70,Masters,3,Widowed,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,38,94,7,Hungary,uusov21359
21360,58,Never-worked,12,Doctorate,11,Widowed,Transport-moving,Other-relative,Other,Female,54,4,44,Iran,pokia21360
21361,8,Private,33,Some-college,6,Widowed,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,38,92,60,Taiwan,mkmsc21361
21362,25,Self-emp-inc,25,Prof-school,2,Separated,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,57,22,11,Jamaica,qkmds21362
21363,38,Self-emp-inc,79,Preschool,7,Widowed,Tech-support,Other-relative,White,Female,56,71,5,Mexico,ohdvs21363
21364,16,Without-pay,77,7th-8th,10,Divorced,Craft-repair,Wife,White,Female,29,41,74,China,glshq21364
21365,15,Self-emp-inc,62,1st-4th,13,Married-AF-spouse,Other-service,Husband,White,Male,40,35,93,Outlying-US(Guam-USVI-etc),exvbx21365
21366,42,State-gov,23,Assoc-acdm,5,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,48,29,96,Cambodia,ulist21366
21367,3,Never-worked,38,1st-4th,15,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Male,76,3,53,Yugoslavia,tgrvh21367
21368,54,Private,63,1st-4th,10,Married-spouse-absent,Transport-moving,Wife,Asian-Pac-Islander,Female,60,41,42,Iran,mgxdx21368
21369,20,Self-emp-not-inc,32,Preschool,8,Never-married,Farming-fishing,Unmarried,Black,Male,100,38,50,Hong,atjqr21369
21370,30,Federal-gov,66,9th,13,Widowed,Transport-moving,Other-relative,Black,Female,79,42,49,Haiti,yxpbv21370
21371,90,State-gov,34,Masters,7,Married-spouse-absent,Adm-clerical,Own-child,Black,Male,79,12,42,Poland,vujpv21371
21372,51,Private,0,10th,4,Widowed,Machine-op-inspct,Own-child,Other,Male,38,5,49,Thailand,qqanb21372
21373,18,Without-pay,26,5th-6th,10,Married-AF-spouse,Armed-Forces,Unmarried,White,Male,20,16,55,Yugoslavia,gchss21373
21374,71,Never-worked,55,9th,9,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,13,51,Taiwan,ccsgo21374
21375,28,Self-emp-not-inc,69,Some-college,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female,85,43,38,Scotland,vrfze21375
21376,83,Self-emp-inc,53,10th,11,Never-married,?,Own-child,Asian-Pac-Islander,Female,59,31,43,Vietnam,abaop21376
21377,30,Federal-gov,20,Masters,12,Never-married,Armed-Forces,Other-relative,Black,Male,20,91,56,Greece,lnalz21377
21378,65,Self-emp-not-inc,1,Doctorate,16,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,76,27,15,Italy,jvldu21378
21379,85,Never-worked,97,Assoc-acdm,5,Married-spouse-absent,Tech-support,Own-child,Black,Female,57,80,73,Japan,hboyj21379
21380,98,Never-worked,17,11th,11,Married-AF-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,46,16,13,Ireland,vutps21380
21381,69,Self-emp-inc,27,7th-8th,8,Widowed,Exec-managerial,Own-child,Other,Female,61,88,98,Japan,qsudf21381
21382,68,Private,97,Doctorate,8,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,29,52,10,England,xxgxs21382
21383,34,?,81,12th,1,Separated,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,50,73,56,France,kogsc21383
21384,54,Never-worked,22,Some-college,11,Divorced,Priv-house-serv,Unmarried,Black,Female,36,22,86,Laos,pjwcn21384
21385,90,Local-gov,55,Prof-school,3,Never-married,Prof-specialty,Unmarried,White,Female,54,96,17,England,nkxvo21385
21386,49,Private,65,Assoc-acdm,13,Divorced,Machine-op-inspct,Wife,White,Female,27,47,24,Scotland,ihfys21386
21387,23,Without-pay,5,10th,4,Divorced,Machine-op-inspct,Husband,Black,Female,38,70,46,Greece,zclcu21387
21388,5,Local-gov,27,1st-4th,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,61,8,65,Scotland,fjuzo21388
21389,30,Federal-gov,62,1st-4th,8,Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,19,4,91,Cuba,uyhfm21389
21390,24,?,21,Preschool,6,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,58,44,12,Peru,rjimx21390
21391,33,Never-worked,67,Assoc-voc,10,Separated,Sales,Own-child,Asian-Pac-Islander,Male,48,62,40,Portugal,cobib21391
21392,28,State-gov,21,Prof-school,2,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,50,3,38,India,mrljt21392
21393,8,Private,48,Preschool,4,Divorced,Sales,Husband,Other,Female,69,39,74,Honduras,ekgab21393
21394,59,State-gov,40,Masters,10,Divorced,Other-service,Husband,Amer-Indian-Eskimo,Female,3,9,96,Philippines,aolpn21394
21395,96,Private,13,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,Other,Female,11,6,89,Holand-Netherlands,ssuti21395
21396,89,Self-emp-inc,24,Doctorate,10,Separated,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,21,11,60,Ecuador,uedzg21396
