Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
12396,46,Never-worked,65,Doctorate,2,Married-civ-spouse,Prof-specialty,Unmarried,Other,Male,62,44,5,wctqzgwgzpqdroasavolmzlf,>50K
12397,74,Self-emp-not-inc,86,HS-grad,6,Married-civ-spouse,Craft-repair,Own-child,Black,Male,23,7,81,ljtnxtohzuzfgegtqtcoorxh,>50K
12398,12,?,87,7th-8th,16,Separated,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,50,73,70,dolbszmaujpqtknldrlkjxoc,>50K
12399,79,Private,11,9th,1,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,26,38,20,lhrwkklftrgildpglstnkntc,<=50K
12400,63,Self-emp-inc,56,HS-grad,12,Divorced,Priv-house-serv,Not-in-family,White,Female,57,58,54,qltrvjcvpvlgaymvvdameudq,<=50K
12401,78,Never-worked,0,Bachelors,9,Separated,Sales,Wife,Other,Male,51,43,81,hjiswzsyzumedgpplggyoqkw,>50K
12402,70,Self-emp-not-inc,65,Assoc-acdm,3,Widowed,Armed-Forces,Own-child,White,Female,36,1,73,ntgkwiflojbahuvgxtqloyhk,>50K
12403,19,?,0,5th-6th,2,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,0,77,62,vnbzkbdrmsiyhstpoiqmfryy,<=50K
12404,64,Without-pay,15,9th,14,Never-married,Priv-house-serv,Wife,White,Male,76,86,1,onlbeldyfzexfbafbncsdbsq,<=50K
12405,75,Without-pay,12,Prof-school,12,Married-AF-spouse,?,Unmarried,Black,Female,14,1,64,qvtgaewvmvfpjxmlkpizzfnt,>50K
12406,25,Private,30,12th,12,Married-civ-spouse,Priv-house-serv,Wife,Other,Male,27,63,68,whaqddnpsuhvukqggwnlnarg,<=50K
12407,15,State-gov,93,1st-4th,11,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,74,5,22,azbcbvurvdaymhlrfbenbxhq,>50K
12408,36,Self-emp-inc,55,Preschool,9,Widowed,Protective-serv,Unmarried,Other,Male,46,86,17,jgxwgvxwskddcrdrzhqskcoa,<=50K
12409,80,Without-pay,5,7th-8th,2,Married-civ-spouse,Tech-support,Wife,Black,Male,1,53,5,bdzkvqvdsjunvxeyjrzsuuwb,<=50K
12410,90,Without-pay,40,12th,14,Divorced,Prof-specialty,Other-relative,Other,Female,7,92,74,whdyniqbiiywfwbsprgsctqh,>50K
12411,41,Without-pay,24,1st-4th,6,Widowed,Machine-op-inspct,Other-relative,Other,Female,88,88,38,ppciytnbxdgjemghjewscuyr,>50K
12412,33,Local-gov,71,5th-6th,4,Married-AF-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,63,6,56,rgksqzwghwwszwemtewrvchd,>50K
12413,78,Private,27,11th,1,Separated,Handlers-cleaners,Husband,Black,Male,3,44,8,pxxclebyxlmqsbraucddjvhi,<=50K
12414,6,Self-emp-inc,71,9th,14,Married-AF-spouse,Armed-Forces,Husband,Black,Female,33,81,27,evlujfqqmzhdaqzevkvhhypk,<=50K
12415,99,Federal-gov,40,Preschool,5,Married-civ-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,86,61,12,gmgusbzeihgzmuehiwyncpeb,<=50K
12416,36,State-gov,83,Preschool,8,Married-spouse-absent,Tech-support,Own-child,Black,Female,67,20,84,mtgcisgltpjjodxtnpnbxune,>50K
12417,86,Without-pay,9,11th,1,Married-AF-spouse,Farming-fishing,Own-child,Black,Male,98,40,31,bahghnajwtjklmvrwikcykmk,<=50K
12418,26,Without-pay,58,7th-8th,3,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Male,35,91,21,aqfbujkilcojnmzmhcnvkkyn,<=50K
12419,27,Private,98,Assoc-voc,14,Divorced,?,Not-in-family,Asian-Pac-Islander,Male,86,91,95,yicsxyxzugpqyqrjhkirhglw,<=50K
12420,59,?,88,Masters,1,Married-spouse-absent,Priv-house-serv,Other-relative,White,Female,88,41,49,ctqlqlnigckukstvdezsxtgm,<=50K
12421,75,Self-emp-not-inc,100,Assoc-voc,11,Separated,Craft-repair,Wife,Other,Male,63,57,69,bkercezlpzwuoxsmncesalgb,<=50K
12422,31,Private,88,12th,11,Married-civ-spouse,Tech-support,Husband,White,Female,72,8,19,jqwzmvldxmskbbnqstxybwjl,<=50K
12423,3,State-gov,22,5th-6th,14,Widowed,Protective-serv,Wife,Other,Male,18,66,0,hgoxxanjjbjzzihlsnntyeso,>50K
12424,99,Self-emp-inc,94,5th-6th,14,Separated,Transport-moving,Unmarried,White,Male,68,8,46,fxsvjedjrxjlfnnpscdqzfnp,>50K
12425,13,Private,26,Bachelors,5,Married-civ-spouse,Machine-op-inspct,Own-child,Other,Male,33,96,66,vcptcpvofqvqnzbpywcrviqo,<=50K
12426,95,State-gov,29,12th,12,Married-civ-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Female,15,62,60,ctgghwweljilfbipqjidfger,>50K
12427,14,Self-emp-not-inc,41,9th,9,Divorced,Other-service,Own-child,Other,Male,15,14,80,kfeyqsjemfgaukhwodbzeawu,>50K
12428,63,Self-emp-not-inc,92,HS-grad,7,Married-AF-spouse,Exec-managerial,Not-in-family,Black,Male,3,57,72,ipudwgylbexvstyynghcpsqe,>50K
12429,43,Self-emp-not-inc,17,Some-college,12,Widowed,?,Husband,Asian-Pac-Islander,Female,42,1,12,dxwgtleccdbcfvsvxtwazunk,<=50K
12430,18,Private,78,Preschool,12,Married-spouse-absent,Craft-repair,Own-child,Asian-Pac-Islander,Female,60,76,74,kiiyvhroinowszoznkhokocq,>50K
12431,10,Local-gov,29,Prof-school,8,Divorced,Craft-repair,Not-in-family,Black,Female,0,8,63,oshrrvwxrpfvqzdereluvncf,>50K
12432,58,State-gov,35,Prof-school,7,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,47,65,80,ujtwuvxjbqijaztlwoggchaw,>50K
12433,38,?,96,Masters,3,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Male,21,28,83,kqtfceanmrsixhzwmbfjlkmh,>50K
12434,63,Self-emp-inc,33,12th,8,Married-AF-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,26,9,35,ykgrvfjgutiysvduyxumvcty,>50K
12435,64,Never-worked,44,Masters,1,Married-AF-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,94,26,91,dovdbphrublqndmimcwtwhsr,<=50K
12436,32,?,26,HS-grad,5,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,52,94,83,xfzatttqkgkltrqzlrapebfm,<=50K
12437,97,Self-emp-not-inc,49,HS-grad,10,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,14,19,93,dbymacaklugloofdbnkontlv,<=50K
12438,53,Private,77,5th-6th,5,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,44,95,62,sgsqsyicrzffboydurfqxvax,<=50K
12439,65,Without-pay,92,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,15,71,34,pubxzmzsoditwcnzkqbnrhaq,<=50K
12440,78,Without-pay,14,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,80,24,52,jsvjiiubxtyjpwbhtcyuqjbk,<=50K
12441,61,Private,9,9th,3,Separated,Prof-specialty,Unmarried,Black,Male,49,42,21,auupftgixcicrgndfziacjwa,<=50K
12442,95,Federal-gov,81,9th,6,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,56,72,58,nzaonitjkdyysngfavvqdpyt,<=50K
12443,67,Never-worked,44,Assoc-voc,14,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,36,13,50,pccykxglfnpjrjhvlaaeiczl,>50K
12444,21,Without-pay,14,Doctorate,11,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,78,76,81,avsnoovijcgqnboedrrrmvat,>50K
12445,3,State-gov,63,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,21,80,83,gjraqsthaufgymgekedfiagf,>50K
12446,88,?,99,7th-8th,16,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,42,38,2,oyjahfrjecrzhmbjnqiswgvl,>50K
12447,10,Local-gov,45,11th,7,Never-married,Sales,Wife,Black,Male,97,22,77,khgohnhxpakfkrqrlyuspyqg,<=50K
12448,68,Self-emp-inc,52,Bachelors,1,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,48,82,41,qkufxjwhytenmsxfkiduugey,>50K
12449,71,State-gov,57,Doctorate,14,Married-AF-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,82,1,26,pfxlmvdnjxsdtyxybyyrvhel,<=50K
12450,14,Self-emp-inc,63,Some-college,12,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,84,40,20,xgitwqzmdfnrhzezgafbxtuo,>50K
12451,59,Never-worked,53,Masters,3,Married-spouse-absent,Sales,Wife,Amer-Indian-Eskimo,Male,57,43,67,fbdqwsspomxyxbkfisxfgxjb,>50K
12452,34,Never-worked,50,Masters,10,Married-civ-spouse,?,Not-in-family,White,Male,32,9,77,xuqvbcwfvzngjildvbmvjvzh,<=50K
12453,71,Self-emp-not-inc,84,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,64,35,76,ujmfvyxabnvvwkteklzpjrkd,<=50K
12454,46,State-gov,1,Some-college,12,Separated,Exec-managerial,Not-in-family,Black,Male,94,32,69,qgygaucvyogurokgbdpsmcfp,<=50K
12455,100,Self-emp-not-inc,15,Assoc-voc,1,Widowed,Handlers-cleaners,Unmarried,Other,Female,76,73,22,ydnumcuixwfxqdfbfmhxlmnf,>50K
12456,19,?,55,1st-4th,8,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,48,25,85,qrzuihnagkzsoxcosvpuahpt,<=50K
12457,10,Self-emp-not-inc,14,1st-4th,6,Never-married,?,Unmarried,Other,Male,31,4,98,aclegteovohmyvdfqukqlmjh,>50K
12458,89,Private,84,5th-6th,4,Separated,Prof-specialty,Unmarried,White,Male,76,36,71,kkqtcmryiaqwzfxcoqqnhent,>50K
12459,67,Local-gov,29,HS-grad,1,Separated,Farming-fishing,Other-relative,White,Female,17,66,76,iazjohlhohiasxvryznhxrxc,>50K
12460,23,Private,85,Prof-school,8,Married-AF-spouse,Tech-support,Not-in-family,Black,Male,26,86,3,nolnjletcbusdxfchocgnlsy,>50K
12461,81,Local-gov,76,HS-grad,1,Never-married,Exec-managerial,Other-relative,Black,Female,29,6,57,hvodeoozavhbrrvzonumkdfw,>50K
12462,94,Federal-gov,40,7th-8th,7,Married-civ-spouse,Priv-house-serv,Unmarried,White,Female,99,8,50,hdooihnkmphpmpuuhakuxsto,<=50K
12463,22,Self-emp-inc,96,Preschool,15,Widowed,Other-service,Unmarried,Other,Female,63,20,97,imoizgrtyarnvhkjiaametqb,>50K
12464,3,Never-worked,64,Bachelors,6,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Male,80,35,52,qifictlgdigdhrsopoujpaaa,>50K
12465,40,Without-pay,53,Some-college,12,Widowed,Tech-support,Husband,White,Female,55,58,46,gjqelymjhofvaeomesmqxohj,>50K
12466,8,?,83,Masters,4,Widowed,Craft-repair,Husband,White,Female,89,80,30,rsheuptacwrfateskibizmzk,<=50K
12467,21,Never-worked,58,7th-8th,6,Separated,Farming-fishing,Other-relative,Black,Female,23,10,76,womwrdyvngndttxsfylgikjq,>50K
12468,60,Local-gov,40,Preschool,3,Married-civ-spouse,Tech-support,Unmarried,White,Female,66,95,12,khrrtsfgblqzkqxstupyhmbp,>50K
12469,46,?,46,Preschool,7,Married-spouse-absent,Tech-support,Wife,Black,Female,99,9,73,cgoayynqlwywlreswfzncrni,<=50K
12470,70,Local-gov,18,5th-6th,10,Never-married,Protective-serv,Other-relative,Black,Female,11,72,25,plorpvgdvjlaaakbhdzmexvx,>50K
12471,78,State-gov,70,7th-8th,1,Married-AF-spouse,Transport-moving,Unmarried,Black,Female,62,28,60,gdkmpnzrnzpiaxnmdcdwspse,>50K
12472,20,Without-pay,71,5th-6th,8,Divorced,Exec-managerial,Other-relative,Black,Female,48,94,6,grfwkdhzddoqtyshcybuwtyq,>50K
12473,48,Private,20,Doctorate,11,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,96,10,84,czagofezukygdqbpkuzuhykp,>50K
12474,82,Without-pay,16,Assoc-acdm,10,Married-civ-spouse,Farming-fishing,Other-relative,Black,Male,68,12,33,uuwumdvcvgiexduaoynkzvmt,<=50K
12475,76,Without-pay,64,Prof-school,3,Widowed,Handlers-cleaners,Other-relative,White,Female,99,91,40,icwkygtspsyvfssqzlwcpisz,>50K
12476,61,Private,40,1st-4th,3,Married-AF-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,39,78,100,admionglhrssnnyiegyhaukq,<=50K
12477,19,Without-pay,27,Masters,6,Married-AF-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,92,100,26,qzwccnjebufumddretddoplm,>50K
12478,98,?,27,Prof-school,1,Widowed,Protective-serv,Wife,Asian-Pac-Islander,Female,4,90,55,rspdugwrhduzooarmgbxtymo,>50K
12479,87,Federal-gov,35,Some-college,2,Married-AF-spouse,Armed-Forces,Other-relative,Black,Male,18,91,98,cskcrmkannazsvqhozsksgur,<=50K
12480,56,Private,3,Doctorate,8,Married-civ-spouse,Prof-specialty,Own-child,Other,Male,37,6,40,ctrlurxkbawtreicqvtvrecu,<=50K
12481,11,Self-emp-not-inc,99,Masters,14,Married-AF-spouse,Armed-Forces,Other-relative,Other,Female,15,73,60,wkkcykylkwdkqdohmgbjcfej,<=50K
12482,50,Self-emp-not-inc,95,Masters,3,Married-AF-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,62,27,79,aydsjwabrbgevvjbidfuojhq,>50K
12483,47,Local-gov,34,Prof-school,4,Never-married,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,52,46,86,jdahhpsjzpthewgdlwmupljp,>50K
12484,11,Self-emp-not-inc,11,Masters,2,Married-AF-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,17,26,55,ucqapkvmqbjkbjpndbuqskgr,>50K
12485,48,?,27,1st-4th,5,Married-spouse-absent,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,14,58,67,szjqscygznjskuksabqdctsf,>50K
12486,50,Private,49,Doctorate,10,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Female,3,64,87,vydejeuqjmgylwppryuhavpp,<=50K
12487,81,Local-gov,41,HS-grad,7,Married-AF-spouse,Machine-op-inspct,Unmarried,Black,Male,91,38,8,sxikdxjiqzkhtbhphzvdzztb,>50K
12488,43,?,7,Bachelors,9,Married-spouse-absent,Handlers-cleaners,Wife,White,Male,77,75,73,iwzvdzhsifvknybgxtxhknip,<=50K
12489,24,Local-gov,28,Masters,11,Divorced,Priv-house-serv,Not-in-family,White,Female,15,83,54,dqarsylwsbutjsmiyhfvpjmb,<=50K
12490,13,State-gov,46,12th,12,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,37,18,3,wbpeozriacxdwqiuskvvguse,>50K
12491,56,State-gov,30,Preschool,2,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,47,92,3,dezycnhhmmtnkupqzjxfnfce,<=50K
12492,15,Private,12,Some-college,13,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,74,91,38,yztyqmovqxdikeetjiiitzvy,>50K
12493,47,Never-worked,92,Masters,11,Never-married,Exec-managerial,Unmarried,Black,Male,60,78,0,vjlljtnbiknsvqkgxslnwfuj,>50K
12494,19,Self-emp-not-inc,61,Assoc-voc,12,Separated,Farming-fishing,Other-relative,Other,Male,10,9,33,samjyenojsukenhhgaliwjnr,<=50K
12495,38,Self-emp-inc,20,12th,16,Widowed,Transport-moving,Husband,Amer-Indian-Eskimo,Female,100,5,30,qktmadxottbpbvrmiqgkeigp,<=50K
12496,63,Private,78,Bachelors,16,Married-AF-spouse,Priv-house-serv,Wife,White,Male,72,79,100,ueyezuvzunnpgaxbbsxjvoiw,>50K
12497,48,Without-pay,56,10th,8,Never-married,Sales,Wife,Other,Female,64,94,94,emjfvnvtvdqhjnquryybnfwp,<=50K
12498,84,Self-emp-inc,99,5th-6th,12,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Male,48,18,34,ldqsoyohjievcmkzfekfukiu,>50K
12499,22,Private,83,10th,7,Never-married,?,Not-in-family,Black,Female,30,3,28,zachhiwpdddxkdajbutgcwsn,>50K
12500,40,Local-gov,9,Preschool,1,Widowed,Transport-moving,Husband,Asian-Pac-Islander,Female,5,55,88,qiywxvmjysqgdbybupphoqic,<=50K
12501,37,Federal-gov,17,Doctorate,6,Married-spouse-absent,Transport-moving,Other-relative,White,Female,71,8,8,ewkidueaeybcpeqptisjyydt,<=50K
12502,40,Private,75,Some-college,11,Never-married,Prof-specialty,Husband,White,Male,91,54,20,rzymqnvlewtgufoetyoxcvyg,>50K
12503,80,?,42,Assoc-acdm,7,Widowed,Armed-Forces,Own-child,White,Female,22,52,12,euagsdklhkrxwkpejqlsjyuf,<=50K
12504,44,Self-emp-not-inc,45,Assoc-acdm,10,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,89,73,93,pvppogcqtcbxpmwujleikgtg,>50K
12505,54,Federal-gov,30,Assoc-acdm,4,Separated,?,Husband,White,Female,55,90,99,lzwvsvmygmtrzwihnylkuoph,>50K
12506,94,Self-emp-inc,75,11th,6,Married-AF-spouse,Craft-repair,Other-relative,Other,Female,33,63,27,ywnyqhhivdrhhnwmpciatjsw,<=50K
12507,8,Self-emp-not-inc,26,5th-6th,8,Separated,?,Not-in-family,Amer-Indian-Eskimo,Female,35,91,16,ymeojgfmbjgzcyzylyutgiuh,>50K
12508,62,State-gov,43,Assoc-acdm,12,Married-spouse-absent,Armed-Forces,Not-in-family,White,Female,88,74,43,oikcnuzcntcsoxcprxzzbdho,<=50K
12509,80,Self-emp-not-inc,78,5th-6th,13,Never-married,Transport-moving,Other-relative,Black,Male,75,20,15,hxyckbusayegbqclztldmsyr,>50K
12510,46,Never-worked,57,12th,9,Widowed,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,6,88,87,mvgqyskjryimucljwotmwaud,>50K
12511,29,Federal-gov,31,Assoc-acdm,7,Never-married,Handlers-cleaners,Other-relative,White,Male,49,10,43,hppwrbprsdpxxuiidypzbzuu,<=50K
12512,73,Federal-gov,100,Bachelors,9,Married-civ-spouse,Tech-support,Wife,White,Female,68,18,22,aonxuqbvckqdlczzupqciixz,<=50K
12513,4,Federal-gov,0,HS-grad,4,Widowed,?,Husband,Black,Male,3,55,7,mlnlooxnqpyxymvzqxryhdho,<=50K
12514,4,State-gov,64,Bachelors,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,71,94,56,oxtdhtahjjpavbnltlgkjeqv,>50K
12515,32,Local-gov,80,Assoc-acdm,9,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,3,24,67,gzrzxugjdjimbtchdsvryczo,>50K
12516,7,Federal-gov,88,Preschool,14,Never-married,Armed-Forces,Wife,White,Female,51,21,92,vtopuycpamtfhczyimkirsuj,>50K
12517,12,?,26,Assoc-voc,6,Married-spouse-absent,Armed-Forces,Other-relative,Black,Male,95,74,22,wdaexhunalxmzgvmrcjncsno,>50K
12518,86,Federal-gov,2,Prof-school,10,Widowed,Other-service,Own-child,Asian-Pac-Islander,Female,94,14,62,qokjruiuzigmkfrwkxfhdmqk,<=50K
12519,6,Private,94,5th-6th,6,Widowed,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,82,84,14,mtwqnngivtmnifhawjztqgyy,>50K
12520,20,Private,64,12th,1,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,10,100,42,uqfzflrshsvwvpbufsihtitp,>50K
12521,29,Federal-gov,41,7th-8th,15,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,26,34,74,ssalxyzqnseosacfhqxfsfde,>50K
12522,81,Federal-gov,21,Prof-school,16,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,41,11,74,tyrvxujqecwuxyczvfpdhtll,<=50K
12523,68,Local-gov,47,Assoc-voc,2,Married-AF-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,94,85,83,jrhxusgsfbqapvbdhuigufra,<=50K
12524,41,State-gov,61,5th-6th,3,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,65,21,23,efzsiwyzfmbbqpnqahozbfzp,>50K
12525,34,Private,17,Assoc-voc,7,Married-spouse-absent,Armed-Forces,Unmarried,Other,Female,100,53,57,chckmdcpwroulzdegwtgrpmj,>50K
12526,81,Self-emp-not-inc,71,11th,1,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,69,64,49,alvyoxhhzwpardtflucfuxdc,>50K
12527,3,State-gov,24,Preschool,2,Married-civ-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,18,13,80,urgvywethmmzpbmttnkprcqp,<=50K
12528,62,Federal-gov,23,Assoc-acdm,9,Never-married,Prof-specialty,Own-child,Black,Female,80,74,11,gumosmohsjrkfpfipfwwlfyr,<=50K
12529,76,Local-gov,28,1st-4th,8,Never-married,Prof-specialty,Own-child,White,Male,94,92,15,nduexmkgxpscogrxnnkvpxiq,>50K
12530,47,Self-emp-inc,20,9th,10,Married-civ-spouse,Armed-Forces,Other-relative,Other,Male,32,58,17,gaxhaxwlraieanbzfxiciusa,>50K
12531,95,Self-emp-not-inc,16,HS-grad,1,Married-civ-spouse,Tech-support,Own-child,Other,Male,42,0,88,kxuiuwpcmcellpbrsvptpfzh,>50K
12532,8,Never-worked,70,9th,8,Married-AF-spouse,Transport-moving,Husband,White,Female,63,54,78,vdwhkycaecpztyvavfppsvoa,<=50K
12533,46,?,82,Some-college,3,Married-spouse-absent,Exec-managerial,Wife,Other,Female,66,52,2,xgpbhxdfuavnwviykkfopnoj,>50K
12534,28,?,76,Preschool,4,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,18,5,71,dfxkbspzaeyspfmhyjidrypa,<=50K
12535,13,Federal-gov,7,Assoc-voc,2,Separated,Protective-serv,Own-child,Other,Male,39,59,0,nuxllmjkgcbthsezzodbtwzw,<=50K
12536,97,?,37,10th,8,Widowed,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,82,29,27,ykpshyiwrlfgsrhwsadedyav,>50K
12537,92,Private,92,7th-8th,5,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,61,24,73,fcjdankxqtkjxepcrplutlrf,<=50K
12538,25,Without-pay,15,12th,14,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,23,48,2,srfllafluoavhcggpujzxyjg,<=50K
12539,77,Self-emp-inc,50,Assoc-voc,1,Divorced,Protective-serv,Husband,Amer-Indian-Eskimo,Male,97,18,13,gsseguyxmchrgdribgziwkmg,>50K
12540,91,Private,86,Prof-school,7,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo,Female,63,60,95,ekigswvtmgwtlaueruryobbg,>50K
12541,29,Local-gov,87,Some-college,4,Widowed,Sales,Not-in-family,Black,Male,40,44,71,osqzbhvegqrbqlxmyfnsfswq,>50K
12542,7,Self-emp-not-inc,46,1st-4th,2,Married-civ-spouse,Priv-house-serv,Husband,White,Female,68,68,5,ebrargtqcxtvvwyyfekkjthm,>50K
12543,90,Local-gov,6,Some-college,10,Married-civ-spouse,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,81,27,24,kcljwytlrndbccibophgqtua,<=50K
12544,2,Never-worked,60,Prof-school,3,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Male,78,28,49,zjvljcwyndrgnwwzwrxnqsrx,<=50K
12545,74,Federal-gov,69,1st-4th,16,Separated,Farming-fishing,Husband,Other,Female,82,71,27,uiygmvpizcrtognmuderqnac,<=50K
12546,4,Local-gov,42,7th-8th,14,Never-married,Exec-managerial,Own-child,Other,Female,41,55,7,uncchmaetlyupocncrfkalfx,>50K
12547,61,Self-emp-inc,58,9th,16,Separated,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,9,54,81,zftkwmdejwxxkkjnplxvdhcu,>50K
12548,90,Private,6,12th,5,Married-spouse-absent,Tech-support,Not-in-family,Asian-Pac-Islander,Male,49,46,4,odppxprequqtlrqtolbrixyb,<=50K
12549,51,Federal-gov,96,12th,2,Separated,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,94,25,89,akuhuayaopdtwqopmzcakchg,>50K
12550,66,Private,74,9th,10,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,61,10,90,vrgifregzwxdjqfaogigtcur,<=50K
12551,28,?,5,11th,4,Widowed,Adm-clerical,Own-child,Black,Male,73,72,41,uemvibxazcyiffewimpfuljw,<=50K
12552,56,Self-emp-not-inc,7,Assoc-voc,9,Married-civ-spouse,Protective-serv,Husband,White,Female,47,71,16,fitvheskoooprxjpguzrvgxg,<=50K
12553,74,Without-pay,26,Assoc-acdm,5,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,45,51,59,sthpisdrwqdrhgvkodumplny,>50K
12554,84,State-gov,10,HS-grad,7,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,60,11,11,dokxskaiinhudtsbpnazqdhp,>50K
12555,68,Private,37,Some-college,5,Never-married,Other-service,Husband,Other,Male,82,19,56,rdulwcuuutuqxiphwcydwuzu,<=50K
12556,56,Self-emp-inc,43,11th,16,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,98,66,54,zqyzceflifiantygizqcweoj,<=50K
12557,14,Private,79,Doctorate,8,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,36,89,70,tyabxfpbjllxabhfeychtogs,>50K
12558,70,Private,54,HS-grad,7,Married-AF-spouse,Machine-op-inspct,Unmarried,Other,Male,3,94,19,ccwmtlhsbciivohqhnylnfgf,>50K
12559,93,Self-emp-inc,55,12th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7,3,86,yxfinojurwsxkujxlenqxgjw,>50K
12560,87,Without-pay,50,Assoc-acdm,1,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Male,3,26,44,pgzddnrcieqthcwgyogczsvq,<=50K
12561,66,Local-gov,66,Doctorate,14,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,18,99,64,mfjnjjudbgmfnodmuzqffple,<=50K
12562,54,Self-emp-not-inc,44,5th-6th,7,Divorced,?,Wife,Black,Male,34,77,78,demmjaqlkukcqypsbiewuyez,<=50K
12563,30,Without-pay,67,7th-8th,4,Separated,Adm-clerical,Husband,Asian-Pac-Islander,Female,35,82,94,fyvtrbmlfekbgpmwdatpqdsx,>50K
12564,67,?,96,9th,2,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,82,44,7,vohgppcxwnyzuabimqyzieli,>50K
12565,93,Private,31,1st-4th,15,Separated,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,100,42,39,bgqcgqqijaokoousetohnupx,>50K
12566,20,Self-emp-not-inc,8,Masters,5,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,93,99,55,qyzlcwstqsbiahhjfmkbmxgw,>50K
